event_id,draw_date,stream,prior_draw_date,prior_result_used_as_seed,seed,base4,seed_core,actual_core,last1_aabc_core,last2_aabc_core,last3_aabc_core,target_core,config,evidence_score,rule_count,max_precision,max_lift,total_support,total_target_hits,final_stream_core_score,has_rule_evidence,matrix_rank_in_stream,daily_opportunity_rank,stream_core_rank_by_deep_score,HISTORY_THROUGH,PLAY_DATE,core_score,full_core_rank,daily_opportunity_rank_num,is_watched8_core,watched8_rank,prior_seed_core,last1_norm,prior_seed_core_for_transition,global_prevcore_to_core_count,stream_prevcore_to_core_count,stream_core_hit_count,lane_top4_normal,lane_watched8_transition,lane_watched8_buried,lane_stream_affinity,trap_keep,trap_lane,trap_lane_weight,trap_priority_score
70,2026-06-18,"Tri-State (ME, NH & VT) | Pick 4 Evening",2026-06-17,3605,3605,,,,039,079,456,027,ALL_BALANCED,62.690560837981764,19.0,1.0,1.9704,373.0,276.0,62.690560837981764,True,1,4,1,2026-06-17,2026-06-18,62.690560837981764,1,4,True,1,,039,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,523.8916962932936
4,2026-06-19,Atlantic Canada | Lotto 4,2026-06-18,8304,8304,,,,134,346,024,567,ALL_BALANCED,10.475248321633199,3.0,0.9,1.7864,35.0,29.0,10.475248321633199,True,22,2296,22,2026-06-18,2026-06-19,10.475248321633199,22,2296,True,3,,134,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,506.5663369125716
76,2026-06-19,West Virginia | Daily 4,2026-06-18,6777,6777,,,,156,089,245,457,ALL_BALANCED,10.28525605283881,3.0,0.8,1.5715,68.0,51.0,10.28525605283881,True,34,2342,34,2026-06-18,2026-06-19,10.28525605283881,34,2342,True,2,,156,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.3998396184935
2,2026-06-19,Arkansas | Cash 4 Evening,2026-06-18,0468,0468,,,,479,368,346,457,ALL_BALANCED,10.254281272390132,4.0,0.7333,1.4405,49.0,35.0,10.254281272390132,True,37,2354,37,2026-06-18,2026-06-19,10.254281272390132,37,2354,True,2,,479,,0,0,10,True,False,False,True,True,STREAM_AFFINITY,4,506.7389984453365
78,2026-06-19,Wisconsin | Pick 4 Evening,2026-06-18,4053,4053,,,,019,035,467,138,ALL_BALANCED,10.193105898608454,3.0,0.9091,1.8628,45.0,34.0,10.193105898608454,True,27,2371,27,2026-06-18,2026-06-19,10.193105898608454,27,2371,True,1,,019,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,504.21758706451294
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,389,ALL_BALANCED,10.149926825500975,3.0,0.9091,1.765,40.0,32.0,10.149926825500975,True,44,2381,44,2026-06-18,2026-06-19,10.149926825500975,44,2381,True,3,258,258,258,3,0,2,True,False,False,False,True,TOP4_NORMAL,3,608.3524743889253
45,2026-06-19,Ohio | Pick 4 Evening,2026-06-18,1746,1746,,,,249,038,015,567,ALL_BALANCED,10.13996407093519,4.0,0.7059,1.5018,47.0,33.0,10.13996407093519,True,23,2387,23,2026-06-18,2026-06-19,10.13996407093519,23,2387,True,1,,249,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,505.39898742482734
68,2026-06-19,Texas | Daily 4 Night,2026-06-18,8881,8881,,,,058,179,478,067,ALL_BALANCED,10.037440787716509,3.0,0.8667,1.7179,42.0,33.0,10.037440787716509,True,24,2417,24,2026-06-18,2026-06-19,10.037440787716509,24,2417,True,2,,058,,0,0,8,True,False,False,True,True,STREAM_AFFINITY,4,506.31310427570077
36,2026-06-19,Nebraska | Pick 4,2026-06-18,4466,4466,,,,279,257,068,389,ALL_BALANCED,10.01516264768534,3.0,0.9091,1.765,34.0,28.0,10.01516264768534,True,37,2428,37,2026-06-18,2026-06-19,10.01516264768534,37,2428,True,3,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,602.1553069266898
32,2026-06-19,Mississippi | Cash 4 Evening,2026-06-18,3562,3562,,,,126,189,056,145,ALL_BALANCED,10.003631203879259,3.0,0.8421,1.6712,49.0,37.0,10.003631203879259,True,31,2432,31,2026-06-18,2026-06-19,10.003631203879259,31,2432,True,3,,126,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,602.9512709213578
2,2026-06-19,Arkansas | Cash 4 Evening,2026-06-18,0468,0468,,,,479,368,346,138,ALL_BALANCED,9.931820884292122,3.0,0.8,1.6663,53.0,39.0,9.931820884292122,True,38,2446,38,2026-06-18,2026-06-19,9.931820884292122,38,2446,True,3,,479,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.57613730950226
2,2026-06-19,Arkansas | Cash 4 Evening,2026-06-18,0468,0468,,,,479,368,346,145,ALL_BALANCED,9.879975955652943,4.0,0.7,1.5192,40.0,28.0,9.879975955652943,True,39,2462,39,2026-06-18,2026-06-19,9.879975955652943,39,2462,True,4,,479,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.0079915844785
3,2026-06-19,Arkansas | Cash 4 Midday,2026-06-18,0979,0979,,079,,079,127,148,027,ALL_BALANCED,9.846810559585313,3.0,0.8462,1.7874,48.0,36.0,9.846810559585313,True,29,2475,29,2026-06-18,2026-06-19,9.846810559585313,29,2475,True,1,079,079,079,4,0,2,True,False,False,False,True,TOP4_NORMAL,3,610.9963836958548
11,2026-06-19,Florida | Pick 4 Midday,2026-06-18,9385,9385,,,,034,067,016,067,ALL_BALANCED,9.832982686951791,3.0,0.7647,1.5772,56.0,41.0,9.832982686951791,True,42,2481,42,2026-06-18,2026-06-19,9.832982686951791,42,2481,True,2,,034,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.8415439404331
0,2026-06-19,Arizona | Pick 4 Evening,2026-06-18,6037,6037,,,,249,469,,138,ALL_BALANCED,9.815520186883775,3.0,0.7273,1.5215,58.0,42.0,9.815520186883775,True,30,2485,30,2026-06-18,2026-06-19,9.815520186883775,30,2485,True,2,,249,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,601.9354320654094
16,2026-06-19,Idaho | Pick 4 Night,2026-06-18,6854,6854,,,,378,679,017,389,ALL_BALANCED,9.758294226502649,3.0,0.9091,1.765,42.0,33.0,9.758294226502649,True,40,2506,40,2026-06-18,2026-06-19,9.758294226502649,40,2506,True,3,,378,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.91540297927594
29,2026-06-19,Massachusetts | Numbers Game Midday,2026-06-18,9966,9966,,,,258,389,389,457,ALL_BALANCED,9.718751335530076,3.0,0.7857,1.5542,52.0,39.0,9.718751335530076,True,22,2519,22,2026-06-18,2026-06-19,9.718751335530076,22,2519,True,3,,258,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,603.3015629674355
16,2026-06-19,Idaho | Pick 4 Night,2026-06-18,6854,6854,,,,378,679,017,145,ALL_BALANCED,9.685037215284364,3.0,0.8421,1.6946,39.0,31.0,9.685037215284364,True,41,2532,41,2026-06-18,2026-06-19,9.685037215284364,41,2532,True,4,,378,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.3397630253495
63,2026-06-19,Tennessee | Cash 4 Midday,2026-06-18,9712,9712,,,,239,238,078,679,ALL_BALANCED,9.667743261357602,3.0,0.75,1.4044,79.0,57.0,9.667743261357602,True,20,2543,20,2026-06-18,2026-06-19,9.667743261357602,20,2543,True,2,,239,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,504.38371014147515
76,2026-06-19,West Virginia | Daily 4,2026-06-18,6777,6777,,,,156,089,245,138,ALL_BALANCED,9.656222201244217,3.0,0.8182,1.7669,32.0,25.0,9.656222201244217,True,36,2549,36,2026-06-18,2026-06-19,9.656222201244217,36,2549,True,3,,156,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,602.0796777704355
34,2026-06-19,Missouri | Pick 4 Evening,2026-06-18,6620,6620,,026,,026,179,124,067,ALL_BALANCED,9.568368501231596,3.0,0.7895,1.5836,49.0,37.0,9.568368501231596,True,41,2578,41,2026-06-18,2026-06-19,9.568368501231596,41,2578,True,4,026,026,026,1,0,3,True,False,False,False,True,TOP4_NORMAL,3,604.7989289754311
35,2026-06-19,Missouri | Pick 4 Midday,2026-06-18,7288,7288,,278,,278,357,345,145,ALL_BALANCED,9.520688361878982,3.0,0.8182,1.6465,39.0,30.0,9.520688361878982,True,27,2602,27,2026-06-18,2026-06-19,9.520688361878982,27,2602,True,2,278,278,278,1,0,7,True,False,False,True,True,STREAM_AFFINITY,4,507.4822409266576
20,2026-06-19,Indiana | Daily 4 Midday,2026-06-18,8111,8111,,,,679,159,569,389,ALL_BALANCED,9.392836012832161,3.0,0.75,1.4561,74.0,54.0,9.392836012832161,True,22,2659,22,2026-06-18,2026-06-19,9.392836012832161,22,2659,True,2,,679,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,505.68749260449124
44,2026-06-19,North Carolina | Pick 4 Evening,2026-06-18,4641,4641,,146,,146,359,358,457,ALL_BALANCED,9.372410935731626,3.0,0.75,1.4671,53.0,39.0,9.372410935731626,True,44,2668,44,2026-06-18,2026-06-19,9.372410935731626,44,2668,True,1,146,146,146,1,0,6,True,False,False,True,True,STREAM_AFFINITY,4,506.08034382750606
61,2026-06-19,South Carolina | Pick 4 Midday,2026-06-18,6576,6576,,567,,567,235,057,138,ALL_BALANCED,9.370695983714672,3.0,0.8,1.7276,47.0,34.0,9.370695983714672,True,35,2669,35,2026-06-18,2026-06-19,9.370695983714672,35,2669,True,4,567,567,567,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,506.02974359430016
25,2026-06-19,Louisiana | Pick 4,2026-06-18,9351,9351,,,,458,015,347,067,ALL_BALANCED,9.362133207159424,3.0,0.8182,1.6169,31.0,25.0,9.362133207159424,True,35,2672,35,2026-06-18,2026-06-19,9.362133207159424,35,2672,True,1,,458,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.5267466225058
11,2026-06-19,Florida | Pick 4 Midday,2026-06-18,9385,9385,,,,034,067,016,145,ALL_BALANCED,9.361485882723976,3.0,0.8,1.6099,39.0,30.0,9.361485882723976,True,45,2674,45,2026-06-18,2026-06-19,9.361485882723976,45,2674,True,3,,034,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.5265200589533
26,2026-06-19,Maryland | Pick 4 Evening,2026-06-18,6023,6023,,,,568,129,247,067,ALL_BALANCED,9.236004191751542,3.0,0.7857,1.5574,49.0,36.0,9.236004191751542,True,29,2728,29,2026-06-18,2026-06-19,9.236004191751542,29,2728,True,3,,568,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,505.28260146711307
74,2026-06-19,"Washington, D.C. | DC-4 1:50pm",2026-06-18,5224,5224,,245,,245,125,234,679,ALL_BALANCED,9.223651372782845,3.0,0.8182,1.6897,36.0,28.0,9.223651372782845,True,37,2735,37,2026-06-18,2026-06-19,9.223651372782845,37,2735,True,2,245,245,245,3,0,4,True,False,False,True,True,STREAM_AFFINITY,4,509.37827798047397
21,2026-06-19,Iowa | Pick 4 Evening,2026-06-18,0516,0516,,,,236,038,017,567,ALL_BALANCED,9.153687766943593,3.0,0.8,1.6679,39.0,29.0,9.153687766943593,True,33,2775,33,2026-06-18,2026-06-19,9.153687766943593,33,2775,True,2,,236,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.0537907184303
15,2026-06-19,Idaho | Pick 4 Day,2026-06-18,0079,0079,,079,,079,469,578,067,ALL_BALANCED,9.057365695441273,3.0,0.8333,1.6518,40.0,30.0,9.057365695441273,True,35,2811,35,2026-06-18,2026-06-19,9.057365695441273,35,2811,True,3,079,079,079,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.9200779934044
73,2026-06-19,"Washington, D.C. | DC-4 11:30pm",2026-06-18,2419,2419,,,,124,014,257,679,ALL_BALANCED,9.055267465333738,3.0,0.75,1.5489,55.0,40.0,9.055267465333738,True,43,2812,43,2026-06-18,2026-06-19,9.055267465333738,43,2812,True,2,,124,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,504.0193436128668
28,2026-06-19,Massachusetts | Numbers Game Evening,2026-06-18,2558,2558,,258,,258,023,038,138,ALL_BALANCED,9.052825123172486,3.0,0.8571,1.7853,34.0,26.0,9.052825123172486,True,52,2814,52,2026-06-18,2026-06-19,9.052825123172486,52,2814,True,4,258,258,258,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.06848879311036
30,2026-06-19,Michigan | Daily 4 Evening,2026-06-18,9283,9283,,,,128,123,346,145,ALL_BALANCED,9.052568064925008,3.0,0.7692,1.5813,47.0,34.0,9.052568064925008,True,35,2815,35,2026-06-18,2026-06-19,9.052568064925008,35,2815,True,2,,128,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.9183988227237
36,2026-06-19,Nebraska | Pick 4,2026-06-18,4466,4466,,,,279,257,068,679,ALL_BALANCED,9.016734008717963,3.0,0.8333,1.6029,39.0,30.0,9.016734008717963,True,40,2831,40,2026-06-18,2026-06-19,9.016734008717963,40,2831,True,4,,279,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,601.6558569030512
4,2026-06-19,Atlantic Canada | Lotto 4,2026-06-18,8304,8304,,,,134,346,024,457,ALL_BALANCED,9.005245177307504,3.0,0.8,1.5825,41.0,31.0,9.005245177307504,True,30,2839,30,2026-06-18,2026-06-19,9.005245177307504,30,2839,True,4,,134,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,505.15183581205764
38,2026-06-19,New Jersey | Pick 4 Midday,2026-06-18,8858,8858,,,,357,167,246,457,ALL_BALANCED,8.953318132930345,3.0,0.7273,1.4386,56.0,40.0,8.953318132930345,True,16,2862,16,2026-06-18,2026-06-19,8.953318132930345,16,2862,True,2,,357,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,504.8336613465256
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,457,ALL_BALANCED,8.94464956582921,3.0,0.8333,1.6416,40.0,30.0,8.94464956582921,True,21,2865,21,2026-06-18,2026-06-19,8.94464956582921,21,2865,True,3,013,013,013,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,603.5806273480403
75,2026-06-19,"Washington, D.C. | DC-4 7:50pm",2026-06-18,1864,1864,,,,178,458,239,145,ALL_BALANCED,8.930067256088504,3.0,0.7692,1.548,43.0,31.0,8.930067256088504,True,42,2872,42,2026-06-18,2026-06-19,8.930067256088504,42,2872,True,3,,178,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,504.02552353963097
15,2026-06-19,Idaho | Pick 4 Day,2026-06-18,0079,0079,,079,,079,469,578,679,ALL_BALANCED,8.91676204118259,3.0,0.8333,1.584,38.0,29.0,8.91676204118259,True,36,2883,36,2026-06-18,2026-06-19,8.91676204118259,36,2883,True,4,079,079,079,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.3208667144139
17,2026-06-19,Illinois | Pick 4 Evening,2026-06-18,8952,8952,,,,128,259,124,389,ALL_BALANCED,8.844566423893841,3.0,0.7647,1.4948,46.0,34.0,8.844566423893841,True,48,2910,48,2026-06-18,2026-06-19,8.844566423893841,48,2910,True,4,,128,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.19559824836284
30,2026-06-19,Michigan | Daily 4 Evening,2026-06-18,9283,9283,,,,128,123,346,679,ALL_BALANCED,8.833234223332205,3.0,0.7647,1.4709,46.0,34.0,8.833234223332205,True,38,2917,38,2026-06-18,2026-06-19,8.833234223332205,38,2917,True,3,,128,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.6916319781663
25,2026-06-19,Louisiana | Pick 4,2026-06-18,9351,9351,,,,458,015,347,457,ALL_BALANCED,8.806372285415629,3.0,0.8,1.5825,40.0,30.0,8.806372285415629,True,38,2927,38,2026-06-18,2026-06-19,8.806372285415629,38,2927,True,2,,458,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,504.1822302998955
74,2026-06-19,"Washington, D.C. | DC-4 1:50pm",2026-06-18,5224,5224,,245,,245,125,234,027,ALL_BALANCED,8.781965941221674,3.0,0.7692,1.5043,45.0,33.0,8.781965941221674,True,40,2935,40,2026-06-18,2026-06-19,8.781965941221674,40,2935,True,3,245,245,245,4,0,4,True,False,False,True,True,STREAM_AFFINITY,4,511.0736880794276
78,2026-06-19,Wisconsin | Pick 4 Evening,2026-06-18,4053,4053,,,,019,035,467,027,ALL_BALANCED,8.739179414618295,3.0,0.75,1.5,42.0,31.0,8.739179414618295,True,36,2956,36,2026-06-18,2026-06-19,8.739179414618295,36,2956,True,2,,019,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.25871279511637
53,2026-06-19,Pennsylvania | Pick 4 Day,2026-06-18,2199,2199,,129,,129,137,015,679,ALL_BALANCED,8.646154384873743,3.0,0.8182,1.5321,37.0,28.0,8.646154384873743,True,34,2994,34,2026-06-18,2026-06-19,8.646154384873743,34,2994,True,1,129,129,129,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.82615403470584
67,2026-06-19,Texas | Daily 4 Morning,2026-06-18,3519,3519,,,,128,189,025,567,ALL_BALANCED,8.588844310305959,3.0,0.8182,1.624,38.0,28.0,8.588844310305959,True,33,3011,33,2026-06-18,2026-06-19,8.588844310305959,33,3011,True,2,,128,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,601.8560955086072
25,2026-06-19,Louisiana | Pick 4,2026-06-18,9351,9351,,,,458,015,347,145,ALL_BALANCED,8.48656413094222,3.0,0.7895,1.5887,39.0,29.0,8.48656413094222,True,39,3045,39,2026-06-18,2026-06-19,8.48656413094222,39,3045,True,3,,458,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.0202974458298
22,2026-06-19,Iowa | Pick 4 Midday,2026-06-18,0407,0407,,047,,047,357,015,457,ALL_BALANCED,8.42102432136318,3.0,0.8,1.5649,36.0,27.0,8.42102432136318,True,52,3065,52,2026-06-18,2026-06-19,8.42102432136318,52,3065,True,3,047,047,047,1,0,5,True,False,False,True,True,STREAM_AFFINITY,4,504.8473585124771
45,2026-06-19,Ohio | Pick 4 Evening,2026-06-18,1746,1746,,,,249,038,015,679,ALL_BALANCED,8.381151715718095,3.0,0.7031,1.3802,84.0,59.0,8.381151715718095,True,35,3089,35,2026-06-18,2026-06-19,8.381151715718095,35,3089,True,2,,249,,0,0,2,True,False,False,False,True,TOP4_NORMAL,3,602.1834031005013
79,2026-06-19,Wisconsin | Pick 4 Midday,2026-06-18,7709,7709,,079,,079,589,048,067,ALL_BALANCED,8.358441173625817,3.0,0.7273,1.4372,45.0,32.0,8.358441173625817,True,31,3103,31,2026-06-18,2026-06-19,8.358441173625817,31,3103,True,4,079,079,079,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.375454410769
31,2026-06-19,Michigan | Daily 4 Midday,2026-06-18,1689,1689,,,,168,056,035,389,ALL_BALANCED,8.203486295967192,3.0,0.8,1.5532,35.0,26.0,8.203486295967192,True,45,3164,45,2026-06-18,2026-06-19,8.203486295967192,45,3164,True,4,,168,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.1212202035886
3,2026-06-19,Arkansas | Cash 4 Midday,2026-06-18,0979,0979,,079,,079,127,148,145,ALL_BALANCED,8.12752295508384,3.0,0.8182,1.6465,31.0,23.0,8.12752295508384,True,35,3190,35,2026-06-18,2026-06-19,8.12752295508384,35,3190,True,2,079,079,079,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,601.5946330342794
71,2026-06-19,Virginia | Pick 4 Day,2026-06-18,3733,3733,,,,136,049,678,567,ALL_BALANCED,8.108465640500814,3.0,0.8182,1.624,31.0,23.0,8.108465640500814,True,51,3200,51,2026-06-18,2026-06-19,8.108465640500814,51,3200,True,3,,136,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.7879629741753
62,2026-06-19,Tennessee | Cash 4 Evening,2026-06-18,6327,6327,,,,067,247,169,679,ALL_BALANCED,8.030988552384816,2.0,0.9091,1.7023,35.0,30.0,8.030988552384816,True,37,3224,37,2026-06-18,2026-06-19,8.030988552384816,37,3224,True,2,,067,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,502.96084599333466
27,2026-06-19,Maryland | Pick 4 Midday,2026-06-18,1929,1929,,129,,129,135,179,027,ALL_BALANCED,7.936818378225892,3.0,0.7273,1.5363,33.0,24.0,7.936818378225892,True,45,3247,45,2026-06-18,2026-06-19,7.936818378225892,45,3247,True,3,129,129,129,2,0,3,True,False,False,False,True,TOP4_NORMAL,3,606.0278864323791
26,2026-06-19,Maryland | Pick 4 Evening,2026-06-18,6023,6023,,,,568,129,247,567,ALL_BALANCED,7.931431373369813,2.0,0.9091,1.8044,21.0,19.0,7.931431373369813,True,39,3250,39,2026-06-18,2026-06-19,7.931431373369813,39,3250,True,4,,568,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.3260009806794
33,2026-06-19,Mississippi | Cash 4 Midday,2026-06-18,2250,2250,,025,,025,378,067,389,ALL_BALANCED,7.89175771364328,3.0,0.7222,1.3963,42.0,30.0,7.89175771364328,True,45,3266,45,2026-06-18,2026-06-19,7.89175771364328,45,3266,True,4,025,025,025,0,0,11,True,False,False,True,True,STREAM_AFFINITY,4,506.01211519977517
6,2026-06-19,Connecticut | Play 4 Day,2026-06-18,7926,7926,,,,156,348,149,457,ALL_BALANCED,7.870300417672985,3.0,0.7857,1.537,34.0,25.0,7.870300417672985,True,49,3271,49,2026-06-18,2026-06-19,7.870300417672985,49,3271,True,3,,156,,0,0,9,True,False,False,True,True,STREAM_AFFINITY,4,504.80460514618557
1,2026-06-19,Arizona | Pick 4 Midday,2026-06-18,6662,6662,,,,,,,145,ALL_BALANCED,7.805154003832648,3.0,0.7273,1.5153,32.0,23.0,7.805154003832648,True,52,3289,52,2026-06-18,2026-06-19,7.805154003832648,52,3289,True,4,,,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,600.1318039013414
65,2026-06-19,Texas | Daily 4 Day,2026-06-18,2614,2614,,,,129,258,045,567,ALL_BALANCED,7.782809038821663,3.0,0.7059,1.4742,37.0,26.0,7.782809038821663,True,40,3294,40,2026-06-18,2026-06-19,7.782809038821663,40,3294,True,4,,129,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.2239831635876
60,2026-06-19,South Carolina | Pick 4 Evening,2026-06-18,0647,0647,,,,249,014,149,027,ALL_BALANCED,7.772572200410151,3.0,0.7143,1.4074,41.0,29.0,7.772572200410151,True,34,3298,34,2026-06-18,2026-06-19,7.772572200410151,34,3298,True,2,,249,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,503.02040027014357
30,2026-06-19,Michigan | Daily 4 Evening,2026-06-18,9283,9283,,,,128,123,346,389,ALL_BALANCED,7.732902181520515,3.0,0.75,1.4362,36.0,26.0,7.732902181520515,True,42,3306,42,2026-06-18,2026-06-19,7.732902181520515,42,3306,True,4,,128,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.1065157635321
49,2026-06-19,Oregon | Pick 4 10pm,2026-06-18,2177,2177,,127,,127,358,257,457,ALL_BALANCED,7.54927427968549,3.0,0.7333,1.4506,35.0,25.0,7.54927427968549,True,44,3343,44,2026-06-18,2026-06-19,7.54927427968549,44,3343,True,3,127,127,127,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,503.4422459978899
55,2026-06-19,Puerto Rico | Pega 4 Día,2026-06-18,1245,1245,,,,268,179,467,145,ALL_BALANCED,7.333879374395727,2.0,0.7692,1.5266,59.0,44.0,7.333879374395727,True,41,3411,41,2026-06-18,2026-06-19,7.333879374395727,41,3411,True,2,,268,,0,0,4,True,False,False,True,True,STREAM_AFFINITY,4,502.5168577810385
40,2026-06-19,New Mexico | Pick 4 Evening,2026-06-18,9759,9759,,579,,579,234,018,067,ALL_BALANCED,7.283355153054723,3.0,0.7273,1.4372,31.0,22.0,7.283355153054723,True,32,3423,32,2026-06-18,2026-06-19,7.283355153054723,32,3423,True,2,579,579,579,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,503.4491743035691
6,2026-06-19,Connecticut | Play 4 Day,2026-06-18,7926,7926,,,,156,348,149,389,ALL_BALANCED,7.169011431251309,2.0,0.9091,1.7408,28.0,23.0,7.169011431251309,True,52,3450,52,2026-06-18,2026-06-19,7.169011431251309,52,3450,True,4,,156,,0,0,5,True,False,False,True,True,STREAM_AFFINITY,4,502.4091540009379
76,2026-06-19,West Virginia | Daily 4,2026-06-18,6777,6777,,,,156,089,245,567,ALL_BALANCED,7.154121137126629,2.0,0.9091,1.8788,25.0,20.0,7.154121137126629,True,53,3454,53,2026-06-18,2026-06-19,7.154121137126629,53,3454,True,4,,156,,0,0,1,True,False,False,False,True,TOP4_NORMAL,3,600.3539423979944
63,2026-06-19,Tennessee | Cash 4 Midday,2026-06-18,9712,9712,,,,239,238,078,027,ALL_BALANCED,7.1446055270495705,2.0,0.8333,1.6297,34.0,27.0,7.1446055270495705,True,28,3458,28,2026-06-18,2026-06-19,7.1446055270495705,28,3458,True,3,,239,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.6006119344674
8,2026-06-19,Delaware | Play 4 Day,2026-06-18,1030,1030,,013,,013,346,035,679,ALL_BALANCED,7.129857093150378,2.0,0.7143,1.3577,92.0,65.0,7.129857093150378,True,29,3465,29,2026-06-18,2026-06-19,7.129857093150378,29,3465,True,4,013,013,013,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.54544998260263
0,2026-06-19,Arizona | Pick 4 Evening,2026-06-18,6037,6037,,,,249,469,,067,ALL_BALANCED,7.095796395794183,2.0,0.8462,1.6772,30.0,24.0,7.095796395794183,True,37,3474,37,2026-06-18,2026-06-19,7.095796395794183,37,3474,True,3,,249,,0,0,0,True,False,False,False,True,TOP4_NORMAL,3,600.633528738528
60,2026-06-19,South Carolina | Pick 4 Evening,2026-06-18,0647,0647,,,,249,014,149,138,ALL_BALANCED,7.085866298667929,2.0,0.9091,1.8628,25.0,20.0,7.085866298667929,True,39,3479,39,2026-06-18,2026-06-19,7.085866298667929,39,3479,True,3,,249,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.0300532045337
38,2026-06-19,New Jersey | Pick 4 Midday,2026-06-18,8858,8858,,,,357,167,246,567,ALL_BALANCED,7.03868674644807,2.0,0.8571,1.7013,31.0,24.0,7.03868674644807,True,24,3504,24,2026-06-18,2026-06-19,7.03868674644807,24,3504,True,3,,357,,0,0,7,True,False,False,True,True,STREAM_AFFINITY,4,504.76354036125684
39,2026-06-19,New Mexico | Pick 4 Day,2026-06-18,5018,5018,,,,378,089,127,679,ALL_BALANCED,7.025152329858205,2.0,0.8333,1.5604,41.0,32.0,7.025152329858205,True,39,3508,39,2026-06-18,2026-06-19,7.025152329858205,39,3508,True,4,,378,,0,0,3,True,False,False,False,True,TOP4_NORMAL,3,602.0088033154503
72,2026-06-19,Virginia | Pick 4 Night,2026-06-18,6646,6646,,,,059,468,679,027,ALL_BALANCED,7.011541693473347,3.0,0.7,1.4083,30.0,21.0,7.011541693473347,True,58,3514,58,2026-06-18,2026-06-19,7.011541693473347,58,3514,True,3,,059,,0,0,6,True,False,False,True,True,STREAM_AFFINITY,4,502.5540395927157
59,2026-06-19,Rhode Island | Numbers Game Midday,2026-06-18,6577,6577,,567,,567,059,089,027,ALL_BALANCED,6.907293700738972,2.0,0.8462,1.7874,28.0,22.0,6.907293700738972,True,37,3552,37,2026-06-18,2026-06-19,6.907293700738972,37,3552,True,2,567,567,567,1,0,7,True,False,False,True,True,STREAM_AFFINITY,4,506.0675527952586
