StreamKey,core_str,member_str,opportunity_count,exact_member_hits,core_hits,exact_hit_rate_pct,core_hit_rate_pct,top1_count,top2_count,top3_count,top1_share_pct,avg_best_member_rank,avg_member_score,max_member_score,avg_matrix_final_score,avg_streamrank_score,avg_core_rank_within_stream,avg_stream_rank_within_core,exact_pair_score,sample_tier,usable_exact_pair_signal,source,source_window_start,source_window_end,formula
Iowa | Pick 4 Midday,567,5567,116,0,0,0.0,0.0,15,32,69,12.931034,2.465517,186.136561,221.052997,434.358672,434.358672,58.560345,34.043103,10.522952,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Evening,567,5677,153,0,0,0.0,0.0,72,62,19,47.058824,1.653595,197.351139,229.368552,431.41784,431.41784,68.594771,42.091503,16.644511,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Evening,567,5667,146,0,0,0.0,0.0,68,51,27,46.575342,1.719178,195.887127,237.321477,431.099766,431.099766,69.349315,43.047945,16.323343,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Evening,567,5567,108,0,0,0.0,0.0,14,37,57,12.962963,2.398148,186.108382,224.388653,432.18008,432.18008,69.787037,40.092593,10.79025,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Midday,567,5677,154,0,0,0.0,0.0,83,51,20,53.896104,1.590909,197.044452,226.357198,432.288242,432.288242,56.590909,38.746753,17.439888,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Midday,567,5667,145,0,0,0.0,0.0,60,57,28,41.37931,1.77931,195.770971,233.350032,431.925766,431.925766,57.034483,39.531034,15.667235,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Kentucky | Pick 4 Midday,567,5567,110,0,0,0.0,0.0,12,39,59,10.909091,2.427273,186.59951,218.300896,433.637104,433.637104,56.836364,36.454545,10.518904,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Louisiana | Pick 4,567,5677,153,0,0,0.0,0.0,79,48,26,51.633987,1.653595,196.125894,229.09301,431.68932,431.68932,63.509804,40.287582,16.99473,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Louisiana | Pick 4,567,5667,149,0,0,0.0,0.0,62,61,26,41.610738,1.758389,194.790417,237.57437,431.629774,431.629774,63.530201,40.295302,15.755767,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Louisiana | Pick 4,567,5567,106,0,0,0.0,0.0,12,42,52,11.320755,2.377358,187.185208,225.198867,432.511284,432.511284,63.915094,38.330189,10.757052,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Evening,567,5667,148,1,1,0.675676,0.675676,57,59,32,38.513514,1.831081,196.472195,230.370992,430.08719,430.08719,62.797297,43.256757,20.341389,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Evening,567,5677,153,0,1,0.0,0.653595,79,59,15,51.633987,1.581699,198.298995,230.210948,430.265935,430.265935,62.601307,42.921569,17.406479,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Evening,567,5567,110,0,1,0.0,0.909091,18,32,60,16.363636,2.381818,186.876162,220.154788,431.934647,431.934647,60.4,39.418182,11.273733,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Midday,567,5677,155,0,0,0.0,0.0,76,62,17,49.032258,1.619355,197.8334,232.645173,430.685434,430.685434,68.916129,41.877419,16.944311,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Midday,567,5667,147,0,0,0.0,0.0,58,58,31,39.455782,1.816327,195.227906,229.266621,430.504115,430.504115,69.537415,42.013605,15.355203,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Maryland | Pick 4 Midday,567,5567,112,0,0,0.0,0.0,21,29,62,18.75,2.366071,187.351914,241.852024,432.108784,432.108784,68.8125,38.633929,11.397957,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Evening,567,5667,146,0,0,0.0,0.0,74,54,18,50.684932,1.616438,197.863212,229.34611,429.873552,429.873552,71.089041,44.246575,17.086964,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Evening,567,5677,149,0,0,0.0,0.0,66,64,19,44.295302,1.684564,196.383007,228.745908,429.729517,429.729517,72.080537,44.838926,16.283268,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Evening,567,5567,112,0,0,0.0,0.0,14,31,67,12.5,2.473214,185.312201,222.07856,430.577957,430.577957,70.955357,42.821429,10.439128,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Midday,567,5677,152,1,1,0.657895,0.657895,82,59,11,53.947368,1.532895,197.164634,237.775895,429.317906,429.317906,66.710526,44.407895,22.751644,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Midday,567,5667,140,0,1,0.0,0.714286,62,56,22,44.285714,1.714286,196.012625,241.050511,428.894781,428.894781,67.642857,45.157143,16.264148,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Massachusetts | Numbers Game Midday,567,5567,108,0,0,0.0,0.0,9,34,65,8.333333,2.518519,184.624502,214.61755,430.86999,430.86999,64.981481,41.092593,9.915993,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Evening,567,5667,141,0,0,0.0,0.0,71,48,22,50.35461,1.652482,197.073525,235.845299,432.796535,432.796535,57.085106,37.914894,16.91168,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Evening,567,5677,151,0,0,0.0,0.0,62,69,20,41.059603,1.721854,196.352991,222.809873,432.742703,432.742703,58.834437,38.013245,15.880876,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Evening,567,5567,112,0,0,0.0,0.0,21,33,58,18.75,2.330357,188.201113,223.694786,433.809848,433.809848,60.544643,35.464286,11.555539,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Midday,567,5667,148,1,1,0.675676,0.675676,67,50,31,45.27027,1.756757,197.258977,245.396553,431.01201,431.01201,62.344595,40.02027,21.191567,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Midday,567,5677,153,0,1,0.0,0.653595,78,61,14,50.980392,1.581699,196.689351,231.917899,430.970851,430.970851,62.843137,40.202614,17.33414,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Michigan | Daily 4 Midday,567,5567,112,0,1,0.0,0.892857,9,37,66,8.035714,2.508929,183.872574,212.846852,432.032738,432.032738,63.383929,37.580357,10.056771,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Evening,567,5667,147,1,1,0.680272,0.680272,65,59,23,44.217687,1.714286,197.006986,232.465927,433.106989,433.106989,66.612245,37.183673,21.28451,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Evening,567,5677,151,0,1,0.0,0.662252,77,60,14,50.993377,1.582781,197.196265,223.492389,433.469351,433.469351,65.456954,36.225166,17.343904,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Evening,567,5567,113,0,1,0.0,0.884956,12,29,72,10.619469,2.530973,185.862971,215.126468,434.731416,434.731416,61.442478,33.097345,10.206043,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Midday,567,5677,154,0,0,0.0,0.0,79,57,18,51.298701,1.603896,197.61555,224.657564,431.863297,431.863297,54.727273,39.597403,17.186912,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Midday,567,5667,148,0,0,0.0,0.0,60,61,27,40.540541,1.777027,197.155749,226.616279,431.847459,431.847459,54.412162,39.432432,15.627573,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Mississippi | Cash 4 Midday,567,5567,114,0,0,0.0,0.0,16,33,65,14.035088,2.429825,186.086266,222.997905,432.352561,432.352561,54.692982,38.245614,10.749364,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Evening,567,5677,150,0,1,0.0,0.666667,78,59,13,52.0,1.566667,197.533023,231.917899,429.473217,429.473217,61.573333,44.146667,17.486053,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Evening,567,5567,116,1,1,0.862069,0.862069,17,31,68,14.655172,2.439655,185.508098,221.585265,431.09841,431.09841,59.051724,40.956897,16.115211,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Evening,567,5667,143,0,1,0.0,0.699301,59,61,23,41.258741,1.748252,195.650607,229.821174,428.961839,428.961839,62.51049,45.391608,15.879186,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Midday,567,5677,154,0,0,0.0,0.0,86,50,18,55.844156,1.558442,197.181688,241.852075,429.261601,429.261601,66.474026,44.707792,17.721379,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Midday,567,5667,144,0,0,0.0,0.0,58,62,24,40.277778,1.763889,193.987875,227.065424,428.772758,428.772758,66.736111,45.8125,15.610717,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Missouri | Pick 4 Midday,567,5567,116,0,0,0.0,0.0,11,39,66,9.482759,2.474138,184.58875,213.099066,429.998034,429.998034,67.784483,42.982759,10.183248,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Nebraska | Pick 4,567,5677,152,0,1,0.0,0.657895,76,61,15,50.0,1.598684,197.456155,234.238106,437.276069,437.276069,63.052632,26.092105,17.211248,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Nebraska | Pick 4,567,5667,149,0,1,0.0,0.671141,66,54,29,44.295302,1.751678,195.603051,230.713871,437.242047,437.242047,63.241611,26.147651,16.120109,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
Nebraska | Pick 4,567,5567,114,0,0,0.0,0.0,12,36,66,10.526316,2.473684,184.620556,226.135033,438.533271,438.533271,62.833333,23.324561,10.286042,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
New Jersey | Pick 4 Evening,567,5677,153,0,0,0.0,0.0,73,60,20,47.712418,1.653595,197.918206,222.880572,438.567084,438.567084,30.052288,24.019608,16.718658,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
New Jersey | Pick 4 Evening,567,5667,141,0,0,0.0,0.0,64,50,27,45.390071,1.737589,198.347969,229.782669,438.092864,438.092864,30.397163,25.319149,16.201676,STRONG_100_PLUS,True,FULL_MATRIX_STREAM_CORE_MEMBER_SCORER_V1_2_1DATE_2026_06_25_TOP1_TOP2_TOP3_BOXED,2026-01-14,2026-06-17,"derived exact_pair_score=(exact_rate*1.25)+(core_rate*0.15)+(top1_share*0.08)+(max(0,4-avg_rank)*4)+(avg_member_score/75)+(avg_matrix_final/500)+log1p(exact_hits)*6; multiplied by sqrt(opportunity/25) capped at 1"
